audio_url,score1,score2,score3,average
4/K_show_4KYmu7xnA4CeZB8IRqlYGf_1g773II4PSShQaou1jXM8B_1042.9.mp3,4,4,2.5,3.5
4/C_show_4c2xR0T7dgjpAM5xMd4veL_0tz20mAMh9FScHjaSOUpr6_2858.3.mp3,3,2,0,1.66666666666666
4/0_show_4053MooFmLA18LOnZvJtsJ_0PeBiLmGqmRy2tNestPpsZ_329.6.mp3,4.5,4.5,2.5,3.83333333333333
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_3nxpK6jVel95tkI9lzjT10_148.4.mp3,3,3.5,3.5,3.33333333333333
0/M_show_0M6jfmNPPAlqNtOkYZFyPt_5OKAPBUV4tJRxytQf8rMom_1595.4.mp3,4.5,4,4,4.16666666666666
0/R_show_0Rkp1fmyxfkBe1gppcM4rr_0QhNWo9X65Sd2rD1z2I44X_793.6.mp3,3.5,3.5,4,3.66666666666666
0/L_show_0L0j6X6cf3DO1Bs0D0K4Ch_5064V5Bz4oF3JgS6rflPbd_778.8.mp3,4.5,3,4,3.83333333333333
0/J_show_0J5Ln40dpLq5MRiU7yO5JP_2fwStQ1G8UjRe2p9AN2CGP_373.1.mp3,5,3.5,3,3.83333333333333
0/F_show_0fNhSmtyzHk4siGWFHgRoZ_7JPC1L3VZQNo0EzC63sEzf_1140.3.mp3,3,4,3.5,3.5
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_3nxpK6jVel95tkI9lzjT10_1436.8.mp3,5,1.5,4,3.5
3/N_show_3NPCXMSmKhLIYPMErZWQ8f_035t9ey6tgcPAfukeDjBZN_1516.1.mp3,4.5,4.5,2,3.66666666666666
3/H_show_3h2R3XyV2GQFB0uV7bD0mp_4iGFxch6CP9WxoB6UWdA6F_388.9.mp3,5,1,5,3.66666666666666
3/P_show_3PgM9iDSwe28HgocNhRADc_3U5k4Rkys4e1lbELUrFaMj_1042.5.mp3,2.5,3.5,5,3.66666666666666
3/G_show_3gKLjekTajd8uOo3a7Iesr_0lAuavZsiPkFbkx1fW8hzb_378.7.mp3,4.5,3.5,3,3.66666666666666
3/Q_show_3QSX8bxGWdEyTowkIOIFCB_4fGgA2e3XOPfrXugKZoXGZ_1596.4.mp3,2.5,4,2,2.83333333333333
3/N_show_3n6bSMDxhcFimGAzy0gVKr_4JRQ8b8R5ptv4hClCR4z7d_509.7.mp3,4.5,2,5,3.83333333333333
3/D_show_3dDVSp6sK7EGfw09jkvIl8_3VHAaP2ePfAzFw7C3yMyEg_963.2.mp3,2,1.5,2.5,2
3/X_show_3X3ZZBDZAvFL1SRnPc1eZ0_1rNBao1mKBp0fVPk2wkoUe_2414.7.mp3,4,0.5,0.5,1.66666666666666
6/U_show_6uRYvpYOClIRs6o80FRFRN_1sPvlTx0B8ZVuHdvIPdp5u_2130.9.mp3,2.5,4,3.5,3.33333333333333
6/6_show_66ZRcVrJNxQsc6fvnksGVr_17PHWDKsfcUv3rLltms41w_1991.1.mp3,3,4,3.5,3.5
6/A_show_6ABN58hlWtlGMNztaywtXZ_5deQz38RVpf5GFifMbJZ2v_1127.6.mp3,1.5,2,3.5,2.33333333333333
6/A_show_6aPLLF1K5MOi68NEJpkDjC_44koGZD8MLb8EkhdaPlFZD_479.5.mp3,3,2,3.5,2.83333333333333
6/6_show_66ZRcVrJNxQsc6fvnksGVr_17PHWDKsfcUv3rLltms41w_2755.7.mp3,2,3.5,3.5,3
7/R_show_7rCzkDQTqmJmY8a4sgVh5c_4sI6LqgHKA06aU2hxQxgWu_1671.9.mp3,4.5,2.5,4,3.66666666666666
6/3_show_63htShmtfDi2UGrZ7xSHZg_3ebb5Mad0JZgBQZIfdBhcC_2683.8.mp3,4,3,2.5,3.16666666666666
6/W_show_6WczwEALIp1OGLE1pnrjQH_3sZ9BhH1nxZowVZzBIUopm_855.1.mp3,3.5,4,3.5,3.66666666666666
0/S_show_0SMNe1vNac8h8Yc0XdKc2S_4Qrp2Z2Vkq0vzjOHJ8bwsJ_2118.0.mp3,4,3.5,1,2.83333333333333
0/0_show_00EtOl58AarzgrzIy2w7zt_5DcobCZeZhdM8tngoL0bLm_1986.3.mp3,2.5,5,1.5,3
0/5_show_058nTf22elnQgslKIMseIs_4AEuMtJ8jmTcItQMKFkQdg_791.6.mp3,3.5,3,1,2.5
0/R_show_0ryb76VEJNI9l8T584q2ff_2LvQnS4FRJWtCnKnOSgG0J_2029.8.mp3,3.5,4,2.5,3.33333333333333
0/I_show_0iX09iRkw0IUFlhvQQykcS_6n3V5M0V9qff6864QaKTQq_1729.6.mp3,4,3,2.5,3.16666666666666
0/H_show_0h4iELZhWMcF2TJJRd2QIs_75biJHWMw9PNf1dy4UWhv7_516.2.mp3,4,4,3,3.66666666666666
0/J_show_0J5Ln40dpLq5MRiU7yO5JP_2fwStQ1G8UjRe2p9AN2CGP_727.1.mp3,3.5,3.5,5,4
0/Q_show_0QHxUd9jnGp688CCG6NYzd_66jAhqOuLfNqsSH9uyw23O_1730.7.mp3,4,4,4,4
0/U_show_0uZVjN3M7Sy7i5RJI7Dqrw_27VjGrkz8QxtIwRVX0SdCb_892.3.mp3,4.5,4,3.5,4
0/R_show_0ryb76VEJNI9l8T584q2ff_2LvQnS4FRJWtCnKnOSgG0J_2195.7.mp3,4.5,1.5,2.5,2.83333333333333
1/A_show_1az90Zo0H3kgPEju5MuzWK_405sK9qb97RWQe0B3yWKsv_3958.2.mp3,1.5,3.5,1.5,2.16666666666666
1/E_show_1eFmReBvBxxbjtU6UKMlvt_2QSByvGPDIeRhbK8Hf8XAA_493.5.mp3,3.5,4.5,3.5,3.83333333333333
1/P_show_1ppz6tg2fPuOL2bVJNLk5H_1w5Iu1rqgQcWEsARj12uf3_1462.0.mp3,3.5,2.5,1.5,2.5
1/N_show_1Ng0k7EW7Le0cgvoTncM0z_0jFt7HDvjqjBiHfKEFeW0B_3246.8.mp3,1,4.5,1.5,2.33333333333333
1/S_show_1sqmO1ufOcnua6QUPUlZTf_4zBfbAwp5srNjmcGFbXocR_1600.8.mp3,2,4.5,2.5,3
1/S_show_1Sw6MZtNhnsEDYvrJLMgxK_5BMz5r938XLSSz7FEsTagL_3119.9.mp3,2,4.5,1.5,2.66666666666666
1/J_show_1je6sEPOdtRHbuSz81aIdC_6jaeESB1ClDDoHhk6GtJj7_1897.6.mp3,3.5,4,1.5,3
1/S_show_1SXD1U55jqbK9HHoPvdbsw_7x8D1qaoJc2XEqvjwTQ4PK_2923.7.mp3,3.5,4,3.5,3.66666666666666
6/K_show_6KsiZDS1BZ7Tid2uJx9RaZ_4h0EJ9Zz8r1Cj6oSt3785K_298.1.mp3,3.5,4,5,4.16666666666666
6/H_show_6hYzzPnhjDlefnLSCPYO1c_5Pf1vXWc2OAU9xP9mQUnot_511.2.mp3,3.5,4,2.5,3.33333333333333
6/Q_show_6QHIgp3j0OndAoKY0NXIhT_2LuPzmv6wuIkwqFNenfirq_77.5.mp3,4,4,3.5,3.83333333333333
6/H_show_6hpT79G1WNUQ1h9aOyYBh7_3Z1GtMfQmTryiCiT8lh7NB_2448.3.mp3,3.5,2,5,3.5
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_908.4.mp3,3.5,4,3,3.5
6/B_show_6b5nYxUT7I1Vkne744FXF9_0R3wEa2aGo6HI3izOn4VTf_1990.9.mp3,4,2,1.5,2.5
6/L_show_6LfE4N2p3KP7hWjoFpHdDB_48st2Ic3iDdmQAoYorwSH2_795.4.mp3,4,3.5,3,3.5
6/S_show_6SZVsPIxPfVs6aavqM1peY_103en6hGH4ZAEoF2pn30lI_629.4.mp3,4,2,2.5,2.83333333333333
6/S_show_6SZVsPIxPfVs6aavqM1peY_7AmB2Q77JSBc1HrNUcZBjX_1697.9.mp3,3.5,4,3,3.5
6/9_show_69UL1VOUNYOfZHwhHmqlJJ_1HwXuZlgoR9FAQfGxaF6sX_1844.6.mp3,3.5,4,2.5,3.33333333333333
5/5_show_55vG1j5hNc1R6J0rO4Yh1h_7smhObpSVMWchNkv8kfhSu_1768.6.mp3,4,4,3.5,3.83333333333333
5/C_show_5CnDmMUG0S5bSSw612fs8C_0479mU0vA9DP8mOztaFvhy_1340.6.mp3,5,4,3.5,4.16666666666666
5/C_show_5c26B28vZMN8PG0Nppmn5G_0yrrNYCLE3zU23X1HhQmRo_1460.1.mp3,4.5,4,3.5,4
5/C_show_5CnDmMUG0S5bSSw612fs8C_0WINvZbdBdLiT9k1HInwBc_1772.0.mp3,0,4,3.5,2.5
5/C_show_5CnDmMUG0S5bSSw612fs8C_2hacvaBJxzE3z9mOMhzTIG_165.6.mp3,1.5,4,1.5,2.33333333333333
5/W_show_5WXjXJAGlrSFoNVPiS7CMs_70wf1lkNNZ8tA5A6dgjZWj_1252.1.mp3,3,4,2.5,3.16666666666666
5/F_show_5fgBM7upQCA2x0Lz3tWcet_2xBsTv7IxPmcSJ63lTkZeX_3555.3.mp3,0,3.5,2,1.83333333333333
2/O_show_2o75FhIQAlc7ycr5ovqQzd_5xUGgO0m4G1NKbj9Bv3gud_817.5.mp3,2.5,2.5,4,3
2/G_show_2gfE7zxYA4hz8Dkm2RUtgm_5TgGCRG8W63gAIFtiQoE2N_2283.0.mp3,3,5,3,3.66666666666666
2/L_show_2lhHHTwNSFUcQHMyl8rjrf_2U2E3jbUHR978n4fwAQGi4_217.1.mp3,2.5,3,2.5,2.66666666666666
2/I_show_2ioH823V0IIgqjFSx6vZRy_227nzIO2gYNCISvi0ohpjk_2178.1.mp3,2.5,5,5,4.16666666666666
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_4hlCYqJLiwFpTlqtgajCn6_2232.4.mp3,2.5,4,4,3.5
2/K_show_2kj8BK37zfWOR7bmITACDX_1bw8Me1f0eWD5YNYwpj25H_1242.0.mp3,3,5,5,4.33333333333333
2/8_show_28AKisaMPPI7mL71T7Ufd4_4H9NseNC7rFjtJU6hzReJk_250.9.mp3,3,3.5,5,3.83333333333333
2/H_show_2HpPCx3m9q1G7Mxz8iWgPf_6L3TS0JoR8kihGSD25n6x0_702.3.mp3,4,4,2.5,3.5
2/I_show_2i4kaXGB4B1S24DhhdPrw7_4xObkcDVhQRS3lJfYc5HSY_529.2.mp3,3.5,3,2.5,3
2/O_show_2ObMaZy4PGpDLb6xgaoyPf_2Vv1pOviK0r6Tx3Pj4k9i6_3987.2.mp3,2,1,0.5,1.16666666666666
6/Q_show_6qFldupRFzUcHFyuJwojrI_4fzws6OZZttwW2iEWadDch_671.7.mp3,2.5,1,4.5,2.66666666666666
6/S_show_6SZVsPIxPfVs6aavqM1peY_4S9SzQYYkGlETDHPgFHvkx_1457.6.mp3,3,5,2.5,3.5
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_6dCvGpZj87FAL5ccmHInIY_1036.9.mp3,2,0.5,4,2.16666666666666
6/L_show_6LfE4N2p3KP7hWjoFpHdDB_4QaKVn7Aefwxb5dnehmaXz_1937.8.mp3,2.5,5,4,3.83333333333333
6/G_show_6gIdouNNE7VZ8N01zcIWVj_7n5Nz9yhQrp2UNbQaO6vdG_382.4.mp3,1.5,1,1,1.16666666666666
6/6_show_66ZRcVrJNxQsc6fvnksGVr_17PHWDKsfcUv3rLltms41w_794.6.mp3,3,4,4.5,3.83333333333333
6/I_show_6I73b0kVHO6bg3FOmFUpdA_4dzB0Cwn0n8TmMqwBivvij_668.3.mp3,2.5,5,3.5,3.66666666666666
6/O_show_6okhvivdpQ9sSqCf16Y11D_0IEYSe0DazzmuQNHGtwscH_716.7.mp3,2.5,4.5,1.5,2.83333333333333
3/P_show_3pCF6hcNsAHKlKAillCOuZ_2ESqWn1Osr95F2SFZwFWGv_212.2.mp3,4,3.5,5,4.16666666666666
3/E_show_3eKZGITnT3DtQ2FAcfHoYm_0P5dlzUpvOSMVkw1Txqc39_1739.4.mp3,5,4,5,4.66666666666666
3/W_show_3WiXth3YP3vxoAKeubd4sv_5Xr0Ke1lKzPJvJNBMgAfsK_4385.3.mp3,2,3.5,1,2.16666666666666
3/U_show_3U7sN6DzLbNUQXEjcuLPl4_1UN936BkEy3RBnVrXXPTPH_2421.0.mp3,2.5,4,3,3.16666666666666
3/U_show_3U7sN6DzLbNUQXEjcuLPl4_1UN936BkEy3RBnVrXXPTPH_325.6.mp3,2.5,3.5,1.5,2.5
5/C_show_5CnDmMUG0S5bSSw612fs8C_3lfdq799PvP7K97wFNBxGA_922.6.mp3,4,5,3.5,4.16666666666666
5/5_show_55GP6pfA0RlmtEgNH70d5K_0kJCf9Hm2mllvhFmranEJ5_954.3.mp3,4,1.5,1.5,2.33333333333333
5/V_show_5VXZc4dJTRJ8mptjszVzJp_5NLOiZZ6UZQn0wflMPj3ZK_96.1.mp3,3,0.5,2,1.83333333333333
5/3_show_53BSphYiztSF5IFVKfDTBD_6gYZwCIkH5hOoYq2Hdsm4j_1647.8.mp3,3,1,3.5,2.5
5/F_show_5fgBM7upQCA2x0Lz3tWcet_4jRsLmravy0wWOCBOilS0i_306.2.mp3,1.5,0,3,1.5
0/O_show_0Od5KsH8uXsR2I1f6eSYAG_20yWcIZ6nDzboN5Tzv9dqt_1017.9.mp3,4,1,4,3
0/6_show_06DN2th96dYmRtHEQFNKTo_0LCTVexc6GNRwt6BOQGzof_1004.6.mp3,4,3.5,4,3.83333333333333
0/J_show_0J5Ln40dpLq5MRiU7yO5JP_2fwStQ1G8UjRe2p9AN2CGP_125.8.mp3,4,3,4.5,3.83333333333333
0/U_show_0uRzMryyjqyj9rlDaIozgh_3Dy4BxlKOFeMCYfJFPpi4l_2194.9.mp3,4,3.5,4.5,4
0/5_show_05QoSdjCCWgxKY2FBlPjBs_2fS9rVjnaBAGruyM5bDM2N_253.2.mp3,4,2,4.5,3.5
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_6y0Fd8gk7kG5Mq9a2M0dsj_2517.2.mp3,0.5,0.5,0,0.333333333333333
3/T_show_3T2BOxCQFVAq2Q5FMIM3v4_5r2YcUDJ6JEDoFiSz2Yzgk_126.9.mp3,3.5,3,0,2.16666666666666
3/V_show_3VZ70mGdGMMtCC1NdHie2z_7CT18gDDsPa07bFI1J9xls_615.1.mp3,2,4.5,0,2.16666666666666
3/X_show_3X3ZZBDZAvFL1SRnPc1eZ0_1rNBao1mKBp0fVPk2wkoUe_1474.3.mp3,2.5,1.5,0,1.33333333333333
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_5eCe2essqMWyxKQU13Ps5I_3860.9.mp3,1.5,1,0,0.833333333333333
3/D_show_3dDVSp6sK7EGfw09jkvIl8_3VHAaP2ePfAzFw7C3yMyEg_2559.0.mp3,1.5,1.5,5,2.66666666666666
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_3nxpK6jVel95tkI9lzjT10_753.6.mp3,2.5,5,4,3.83333333333333
0/5_show_058nTf22elnQgslKIMseIs_4AEuMtJ8jmTcItQMKFkQdg_2222.4.mp3,1.5,5,3.5,3.33333333333333
0/I_show_0iX09iRkw0IUFlhvQQykcS_2n7u5DhoCjuVgBiaHLrGo9_1031.7.mp3,0,5,2,2.33333333333333
0/C_show_0cLAi0qjIg5Izfl41cz4zC_07Eu7oar3SING0kkTi8Ycm_453.5.mp3,2.5,5,4,3.83333333333333
0/F_show_0fNhSmtyzHk4siGWFHgRoZ_7JPC1L3VZQNo0EzC63sEzf_2878.3.mp3,0,3.5,2,1.83333333333333
2/F_show_2FqT7bkuLecryBNkApjABK_0HvoW7uZsm9mOP9R3nvPEz_166.5.mp3,3,4,3.5,3.5
2/W_show_2wJpmySw3FtVe5uvT2kaAR_2s065SH4VV4Th2IkEfx8Or_1138.7.mp3,3.5,2,3,2.83333333333333
2/U_show_2uGFwspj17c16xzTTMi7jl_7nEFDbCpdlr85qSOFWcMRg_2196.8.mp3,1.5,2,2.5,2
2/G_show_2gfE7zxYA4hz8Dkm2RUtgm_5TgGCRG8W63gAIFtiQoE2N_1538.6.mp3,2,1.5,4,2.5
2/I_show_2ioH823V0IIgqjFSx6vZRy_227nzIO2gYNCISvi0ohpjk_138.2.mp3,4,4,3.5,3.83333333333333
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_28Teud31e8EJ3CvH0xaDCJ_3719.6.mp3,3.5,2.5,3.5,3.16666666666666
2/F_show_2FG5x4nSno55Ta1C2pOc9Z_654F077sEYFhCNlBmbxRat_110.9.mp3,3.5,2,4,3.16666666666666
2/G_show_2gfE7zxYA4hz8Dkm2RUtgm_2mdBOGSXwSY7Roe7OFLpFH_1414.3.mp3,3.5,1.5,3.5,2.83333333333333
2/L_show_2L8XOzOTVfXVZ2ElH9xFsA_7Jpm1S40IUBwOSa5oBRpeK_1556.6.mp3,3.5,2,4,3.16666666666666
2/O_show_2ObMaZy4PGpDLb6xgaoyPf_2Vv1pOviK0r6Tx3Pj4k9i6_3332.3.mp3,1,3,4,2.66666666666666
6/6_show_66ZRcVrJNxQsc6fvnksGVr_17PHWDKsfcUv3rLltms41w_3371.1.mp3,1.5,1.5,1.5,1.5
6/C_show_6CGopQgOsDOACpIWvD9Knx_2Cwyp4eRGGB6TjGg345yv6_666.3.mp3,3,2,3.5,2.83333333333333
6/L_show_6LCBJGw0EHG03rdWHxUMce_4lD7K1YqKSxo62oQYuWRE7_1852.9.mp3,3.5,3,1.5,2.66666666666666
6/H_show_6hIIMmro90xMCt91vMcSD0_6doRQIre5ivnp7AUGDf7ys_516.7.mp3,3.5,3,3,3.16666666666666
6/5_show_65tFpuBodBJAokryEYlhF3_7io9RZyprEW2NOqtxJ0vj9_2579.1.mp3,4,1.5,3.5,3
6/A_show_6aPLLF1K5MOi68NEJpkDjC_1Clp0fvLFwhR9up4TM9POa_9.8.mp3,3.5,2.5,3,3
6/0_show_60fOjY2VL3mx2zoCe3bYfd_3ztNV4STecIOGViTU2LrKB_202.9.mp3,4.5,4,3.5,4
0/I_show_0iX09iRkw0IUFlhvQQykcS_2n7u5DhoCjuVgBiaHLrGo9_2172.8.mp3,3.5,1,3.5,2.66666666666666
0/1_show_01HL6rCsPf6iLI4cCLdrUQ_1ZfcDG5IuRXsDYzuCbiUi5_337.7.mp3,4,5,4,4.33333333333333
0/K_show_0KGD1H2eEoR0XL1oCZe1Ik_7CFAgiPAvMpWPUKmL5iTAb_541.5.mp3,2.5,2.5,3.5,2.83333333333333
0/M_show_0MrXdNa1jz0w1o7jj89CFR_7MhEHTudf2a5eX2G8Sy57h_1674.3.mp3,5,5,3.5,4.5
0/R_show_0ryb76VEJNI9l8T584q2ff_2LvQnS4FRJWtCnKnOSgG0J_1183.4.mp3,3,3,4,3.33333333333333
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_1uBkATVDs9qWZ1zthua5Nb_791.8.mp3,4,0.5,4,2.83333333333333
2/Q_show_2qrukKr6EMxUJJLSLNADS0_4X5nPisPvwisJKakV2Bihd_1677.7.mp3,3,4,3.5,3.5
2/5_show_25Ot3RhZKTKzwvaBhT9FG2_30CIdYIYU0miyBrILxeXng_460.8.mp3,3,4.5,3.5,3.66666666666666
2/W_show_2wJpmySw3FtVe5uvT2kaAR_2NVdy3t2n9NWXcGcIf9RpR_402.7.mp3,4,2,3.5,3.16666666666666
2/P_show_2PJHckuSJzjpscBfdBquXc_504iNySwBVJxhbFeDdH856_4545.2.mp3,2.5,3,4,3.16666666666666
2/7_show_27RyOi6OTdWJIryl19s5Z8_641fij1cdEd67FDC3kBghU_1924.8.mp3,1.5,4,4,3.16666666666666
2/Q_show_2qrukKr6EMxUJJLSLNADS0_5xRgITcBU6GkI8hEIvyETT_2356.1.mp3,3,3.5,3.5,3.33333333333333
2/U_show_2uDb9K3DmNMvyBNdj71N9H_6B14qgow41LjtFkprbYjqD_535.1.mp3,2,3,3.5,2.83333333333333
2/D_show_2DoAOyvZ4gfId7cTlz8PRF_5Q7BLph5bvXa0jMrueG7uo_1247.2.mp3,3.5,4,4,3.83333333333333
2/M_show_2Mkrfx6HroyJiFjCnSRkOF_4bgSanb2Eo7fgjrKIDirLv_1450.7.mp3,2.5,4.5,3.5,3.5
2/W_show_2wJpmySw3FtVe5uvT2kaAR_5JyjnMobKamZhiahk7JmZb_1666.0.mp3,3,2,4,3
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_927.0.mp3,3,4,4.5,3.83333333333333
6/S_show_6SZVsPIxPfVs6aavqM1peY_103en6hGH4ZAEoF2pn30lI_1202.8.mp3,3.5,3.5,4,3.66666666666666
6/I_show_6I73b0kVHO6bg3FOmFUpdA_0ngVj5IERuuHMgTlqOEk5N_46.9.mp3,3.5,3.5,4.5,3.83333333333333
6/P_show_6p7pPT3DPHpiRPUpjYG2R5_5urAlMfIpJwCJkHFHMp6Wo_1537.9.mp3,2.5,4,4.5,3.66666666666666
6/3_show_634sQX4NMfMF61U960Q9ng_2TLAsPKdBYaiylgTKKLCau_210.6.mp3,2.5,3.5,4.5,3.5
6/S_show_6SZVsPIxPfVs6aavqM1peY_7AmB2Q77JSBc1HrNUcZBjX_3578.7.mp3,2.5,4,4,3.5
6/S_show_6SZVsPIxPfVs6aavqM1peY_23IJOCsDaVLdOqe1t2w7w2_2123.0.mp3,3,3.5,4.5,3.66666666666666
6/S_show_6SZVsPIxPfVs6aavqM1peY_23IJOCsDaVLdOqe1t2w7w2_402.0.mp3,3,3.5,4.5,3.66666666666666
2/W_show_2wJpmySw3FtVe5uvT2kaAR_1y89PEhny8yqDIYXTYof2X_1145.7.mp3,2,4,3.5,3.16666666666666
2/R_show_2r5nhdUxahVJLRfIMjY8uS_4DvumrxYZjMbNE7x8P8dUT_1304.9.mp3,0.5,4,3.5,2.66666666666666
2/W_show_2wJpmySw3FtVe5uvT2kaAR_3WIAQdGva0bSn6Gxtb1CWO_548.9.mp3,2,4,3.5,3.16666666666666
2/H_show_2HBnF4o4VEqrZgCuo32DMw_412ydPsaHAHCgm2woi4LCH_1494.7.mp3,1.5,4,3.5,3
2/K_show_2kj8BK37zfWOR7bmITACDX_1bw8Me1f0eWD5YNYwpj25H_604.4.mp3,3.5,4,3,3.5
2/W_show_2wJpmySw3FtVe5uvT2kaAR_2QLEWXD44etp1vdtQw4SuT_315.8.mp3,1.5,4,3.5,3
1/J_show_1je6sEPOdtRHbuSz81aIdC_0pWZzMvCdkeFst2d5bw6ms_43.1.mp3,5,4,3.5,4.16666666666666
1/M_show_1m5q6itiKFVqNEKppy9VKo_3s3pZ66JHshFdnhjmrXAOS_306.5.mp3,4.5,4,2.5,3.66666666666666
1/J_show_1je6sEPOdtRHbuSz81aIdC_5T7wbAFITGkbPsk4vbtV7p_4689.0.mp3,5,2.5,2.5,3.33333333333333
1/8_show_18BwQFE9t9oKG6NhAWIOkU_7tkLgHWhTgXCkJxffiyYe2_1797.9.mp3,3.5,4,1,2.83333333333333
1/A_show_1az90Zo0H3kgPEju5MuzWK_1jsItEWiSnH8H8Ad624cb5_382.3.mp3,3.5,4,3,3.5
1/6_show_164dztB5SKhJ6rrguHKYGK_6x5AQ9oMZQVMxXpJh6aeHd_461.8.mp3,3.5,4,0.5,2.66666666666666
1/Q_show_1QUlokKi703TBx9lJmizB8_3rwYYyHmXUURJrBcm8PcsF_3038.8.mp3,4.5,4,3,3.83333333333333
6/H_show_6hIIMmro90xMCt91vMcSD0_6doRQIre5ivnp7AUGDf7ys_1621.6.mp3,3,4,4,3.66666666666666
6/S_show_6SZVsPIxPfVs6aavqM1peY_4S9SzQYYkGlETDHPgFHvkx_198.6.mp3,4,5,3.5,4.16666666666666
6/C_show_6CGopQgOsDOACpIWvD9Knx_2Cwyp4eRGGB6TjGg345yv6_1019.9.mp3,2.5,4.5,4,3.66666666666666
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_337.8.mp3,3.5,5,4,4.16666666666666
6/H_show_6hYzzPnhjDlefnLSCPYO1c_5Pf1vXWc2OAU9xP9mQUnot_817.1.mp3,3.5,3,4,3.5
6/I_show_6I73b0kVHO6bg3FOmFUpdA_0ngVj5IERuuHMgTlqOEk5N_478.9.mp3,3,5,4,4
6/I_show_6I73b0kVHO6bg3FOmFUpdA_7Df1o1OTraEu69ZiD945Nc_443.3.mp3,5,3,4,4
6/B_show_6bDpLJ9Va2wj2C7MVi0dTU_0HdGz6EtbLRBYbRYXTz52k_2545.4.mp3,2.5,3.5,4,3.33333333333333
6/S_show_6SZVsPIxPfVs6aavqM1peY_5IbzRRVmDN73RokF7LHhvx_1157.6.mp3,3.5,4,5,4.16666666666666
6/P_show_6p7pPT3DPHpiRPUpjYG2R5_5urAlMfIpJwCJkHFHMp6Wo_337.8.mp3,3.5,3.5,2.5,3.16666666666666
5/C_show_5C9yXrX999QNS1Q62IlXvc_6ft1JvEh2bZNH6J2nVW3Aa_872.6.mp3,3,2,4.5,3.16666666666666
5/F_show_5fgBM7upQCA2x0Lz3tWcet_2xBsTv7IxPmcSJ63lTkZeX_2603.1.mp3,2,3.5,4.5,3.33333333333333
5/C_show_5cj7bhNWmb8DIp8PbBXES4_1k79UH7AdG7Hn5hkIW0Rrq_3095.7.mp3,2,2.5,4.5,3
5/F_show_5fgBM7upQCA2x0Lz3tWcet_2xBsTv7IxPmcSJ63lTkZeX_1118.0.mp3,2,5,3,3.33333333333333
5/U_show_5UDp5vs6yQFsS32Kad024Z_2NJVZEMS9qaGBzLA1ehAlU_524.7.mp3,4,4,5,4.33333333333333
5/5_show_55GP6pfA0RlmtEgNH70d5K_0kJCf9Hm2mllvhFmranEJ5_1698.0.mp3,2,3,4.5,3.16666666666666
5/D_show_5dWLlNlMyn93XuNe40X0Dz_19mCEREZlPevlIUNX955xu_1319.3.mp3,3.5,4,4.5,4
4/4_show_44pI1bcAKbrA2fLZpwJF4X_3Ps6nA6TBYtIZOWidQlHS4_271.0.mp3,2.5,3,3.5,3
4/Q_show_4QKtDrRwgAzuq2GNHQvmTB_59VTGhhapqEmsRsTI7H6o7_430.5.mp3,2.5,3.5,3.5,3.16666666666666
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_1UNu0yOKCZVzZBdFw4chE7_2518.5.mp3,2.5,3.5,3,3
4/0_show_4053MooFmLA18LOnZvJtsJ_5wFEsMDs8lccbSJ0k37WFy_842.2.mp3,2.5,3.5,3.5,3.16666666666666
4/Q_show_4qPnBYJhKgvlIlCWD7A8Lb_0G9PQcxvOsfG94yXlveDS2_2418.0.mp3,2.5,3.5,3.5,3.16666666666666
4/S_show_4SBtOWGEOmD9pmltgIXO8r_36dH7gRPPnSOVnDbLMPk4U_908.0.mp3,2.5,3,1.5,2.33333333333333
1/N_show_1NYapdwaDYbvwht9veXDAK_4wG64YRfkTlhh07bXv0ZTs_428.8.mp3,3,2,5,3.33333333333333
1/S_show_1sqmO1ufOcnua6QUPUlZTf_4zBfbAwp5srNjmcGFbXocR_2532.9.mp3,2,4,5,3.66666666666666
1/H_show_1hwUP0FPYQtOWJvquNwz7I_1vS480ni5vUa6xTLSt2V0t_109.8.mp3,3.5,1.5,5,3.33333333333333
1/6_show_16c6WR2znCZM1wveeeJoSz_72lK4wERiLPtagHIT9v7OG_1220.3.mp3,3,4,5,4
1/7_show_17u4ErphC5QVEJNsMvqvBh_6RHbJMjFkC2dPVnTscYezQ_304.8.mp3,0.5,0.5,5,2
1/J_show_1jFYnTSP29jx6mzWvysW3Q_0aQVLu7mRi93yBBdFkryTm_852.2.mp3,3.5,4,5,4.16666666666666
1/S_show_1SXD1U55jqbK9HHoPvdbsw_7x8D1qaoJc2XEqvjwTQ4PK_4294.9.mp3,5,3.5,5,4.5
1/J_show_1jFYnTSP29jx6mzWvysW3Q_3owb5q7SchPIzj3bn36zFI_813.5.mp3,4,1.5,5,3.5
